,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Kansas State ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Ayoka Lee,39,5,11,.455,5,11,.455,0,0,,10,12,.833,2,13,15,1,1,1,1,4,20
1,Serena Sundell,38,2,7,.286,1,4,.250,1,3,.333,0,0,,1,3,4,2,1,0,2,1,5
2,Jaelyn Glenn,34,0,5,.000,0,3,.000,0,2,.000,0,0,,0,4,4,1,1,1,2,2,0
3,Brylee Glenn,33,3,11,.273,2,7,.286,1,4,.250,7,8,.875,1,3,4,1,0,1,1,1,14
4,Emilee Ebert,14,2,7,.286,1,5,.200,1,2,.500,0,0,,0,2,2,0,1,0,2,0,5
6,Rebekah Dallinger,30,1,7,.143,1,4,.250,0,3,.000,2,2,1.000,1,3,4,1,1,0,1,1,4
7,Cymone Goodrich,5,1,2,.500,1,2,.500,0,0,,0,0,,1,1,2,1,0,0,0,1,2
8,Laura Macke,5,0,3,.000,0,3,.000,0,0,,0,0,,0,1,1,0,1,0,2,1,0
9,School Totals,198,14,53,.264,11,39,.282,3,14,.214,19,22,.864,6,30,36,7,6,3,11,11,50
