,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Brittney Griner,39,.690,.688,.000,.375,3.3,32.4,19.3,5.8,0.0,10.5,9.7,27.8,135,85,
1,Odyssey Sims,38,.517,.438,.375,.313,13.6,8.3,10.7,18.6,3.3,0.0,9.9,27.9,131,96,
2,Jordan Madden,35,.000,.000,1.000,.000,3.7,15.0,9.9,19.7,0.0,2.3,33.3,4.5,94,99,
3,Kimetria Hayden,29,.364,.364,.273,.000,8.9,7.3,8.0,27.7,0.0,0.0,8.3,21.7,116,104,
4,Destiny Williams,28,.755,.714,.000,.286,18.4,7.5,12.4,13.1,0.0,0.0,20.2,18.5,137,104,
6,Terran Condrey,14,.759,.667,.000,.667,0.0,37.6,20.7,24.5,0.0,0.0,0.0,14.5,185,90,
7,Brooklyn Pope,12,.816,.667,.000,1.333,43.0,0.0,19.3,14.9,0.0,0.0,17.4,25.2,163,107,
8,Makenzie Robertson,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,108,
9,Lindsay Palmer,1,.526,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.2,122,108,
10,Ashley Field,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,108,
11,Sune Agbuke,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,108,
12,School Totals,200,.588,.534,.190,.362,51.6,76.3,65.2,69.0,3.1,12.2,11.7,100.0,125.0,95.3,
