,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Baylor ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Brittney Griner,39,11,16,.688,11,16,.688,0,0,,4,6,.667,1,12,13,1,0,5,2,1,26
1,Odyssey Sims,38,6,16,.375,4,10,.400,2,6,.333,5,5,1.000,4,3,7,4,2,0,2,5,19
2,Jordan Madden,35,0,2,.000,0,0,,0,2,.000,0,0,,1,5,6,5,0,1,1,3,0
3,Kimetria Hayden,29,3,11,.273,1,8,.125,2,3,.667,0,0,,2,2,4,5,0,0,1,1,8
4,Destiny Williams,28,5,7,.714,5,7,.714,0,0,,2,2,1.000,4,2,6,2,0,0,2,1,12
6,Terran Condrey,14,2,3,.667,2,3,.667,0,0,,2,2,1.000,0,5,5,2,0,0,0,1,6
7,Brooklyn Pope,12,2,3,.667,2,3,.667,0,0,,4,4,1.000,4,0,4,1,0,0,1,1,8
8,Makenzie Robertson,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
9,Lindsay Palmer,1,0,0,,0,0,,0,0,,1,2,.500,0,0,0,0,0,0,0,0,1
10,Ashley Field,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,Sune Agbuke,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
12,School Totals,200,29,58,.500,25,47,.532,4,11,.364,18,21,.857,16,29,45,20,2,6,9,13,80
