,Unnamed: 0_level_0,Unnamed: 1_level_0,Four Factors,Four Factors,Four Factors,Four Factors,Unnamed: 6_level_0
,Unnamed: 0_level_1,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
0,Michigan,73.7,0.458,23.6,18.2,0.068,78.4
1,Baylor,73.7,0.472,10.0,44.7,0.183,108.1
