,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Lauren Cox,40,.500,.500,.056,.000,5.3,42.4,22.5,4.3,1.4,5.1,10.0,22.4,106,78,
1,Alexis Morris,40,.451,.375,.125,.375,5.3,12.1,8.5,19.2,2.7,0.0,5.1,22.0,119,87,
2,Juicy Landrum,39,.711,.682,.455,.182,5.4,3.1,4.3,15.9,4.2,0.0,7.8,14.8,154,86,
3,Kalani Brown,38,.596,.583,.000,.250,11.1,12.8,11.9,17.1,1.4,16.2,13.1,18.1,126,78,
4,Dekeiya Cohen,32,.381,.364,.000,.909,19.7,11.4,15.8,13.9,5.1,0.0,6.1,23.0,104,82,
6,DiDi Richards,11,.000,.000,.000,.000,9.6,11.0,10.2,22.7,9.9,9.3,40.0,20.4,33,64,
7,Natalie Chou,0,,,,,,,,,,,,,,,
8,Darryln McDonough,0,,,,,,,,,,,,,,,
9,Moon Ursin,0,,,,,,,,,,,,,,,
10,Michelle Kahue,0,,,,,,,,,,,,,,,
11,School Totals,200,.494,.472,.113,.296,44.7,81.8,62.0,59.4,16.2,23.1,10.0,100.0,108.1,78.4,
