,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,DePaul ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Maddie Manning,36,.251,.231,.462,.154,5.4,23.8,12.9,10.3,1.4,3.3,0.0,17.6,69,114,
1,Gabbi Ortiz,32,.818,.818,.636,.000,0.0,17.9,7.2,0.0,1.5,0.0,15.4,18.6,121,117,
2,Shaina Pellington,32,.591,.556,.000,.667,0.0,17.9,7.2,13.3,0.0,0.0,25.6,22.3,90,120,
3,Vionise Pierre-Louis,24,.738,.778,.000,1.222,16.3,11.9,14.5,0.0,0.0,4.9,12.6,30.2,135,118,
4,Ana Llanusa,22,.512,.143,.429,1.714,4.4,0.0,2.6,7.8,9.0,0.0,14.0,29.7,104,100,
6,Gileysa Penzo,31,.506,.333,.333,.667,0.0,32.3,13.1,54.4,3.2,0.0,34.0,8.7,112,111,
7,LaNesia Williams,19,.111,.111,.222,.000,5.1,0.0,3.1,0.0,0.0,0.0,0.0,21.6,33,123,
8,Ijeoma Odimgbe,4,,,,,0.0,35.7,14.5,0.0,12.4,0.0,,0.0,,90,
9,School Totals,200,.515,.443,.311,.541,19.5,85.7,46.4,60.0,11.1,5.9,13.5,100.0,97.5,111.1,
