,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Portland State ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Eryn Jones,33,5,12,.417,2,8,.250,3,4,.750,2,2,1.000,0,2,2,0,1,0,2,0,15
1,Claire Faucher,31,6,19,.316,3,5,.600,3,14,.214,0,0,,0,3,3,7,4,0,7,4,15
2,Erin Yankus,17,0,1,.000,0,1,.000,0,0,,0,0,,3,2,5,0,0,1,1,1,0
3,Lexi Bishop,14,3,4,.750,1,1,1.000,2,3,.667,0,0,,0,1,1,0,0,0,3,1,8
4,Kate DePaepe,12,0,4,.000,0,3,.000,0,1,.000,0,0,,1,1,2,0,0,0,2,1,0
6,Kelly Marchant,28,2,7,.286,1,3,.333,1,4,.250,0,0,,1,2,3,1,1,0,0,2,5
7,Kelli Valentine,21,2,6,.333,2,6,.333,0,0,,0,0,,1,1,2,0,1,0,1,4,4
8,Katy Wade,20,1,2,.500,1,2,.500,0,0,,0,0,,1,3,4,0,2,2,3,3,2
9,Karley Lampman,10,1,6,.167,1,5,.200,0,1,.000,0,0,,0,1,1,0,0,1,0,0,2
10,Courtney Cremer,7,1,2,.500,1,2,.500,0,0,,0,0,,1,2,3,0,0,0,0,3,2
11,Stephanie Egwuatu,4,0,0,,0,0,,0,0,,0,2,.000,0,1,1,0,0,0,0,0,0
12,Nichole Jackson,3,0,0,,0,0,,0,0,,0,0,,0,2,2,0,0,0,1,0,0
13,School Totals,200,21,63,.333,12,36,.333,9,27,.333,2,4,.500,8,21,29,8,9,4,20,19,53
