,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Belmont ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Darby Maggard,40,4,12,.333,0,1,.000,4,11,.364,0,0,,0,3,3,1,0,0,0,2,12
1,Kylee Smith,39,7,12,.583,4,7,.571,3,5,.600,3,4,.750,1,6,7,5,1,0,6,3,20
2,Jenny Roy,34,0,4,.000,0,4,.000,0,0,,1,2,.500,5,3,8,4,0,0,3,5,1
3,Sally McCabe,30,6,12,.500,5,10,.500,1,2,.500,1,4,.250,1,1,2,1,1,4,1,3,14
4,Sierra Jones,12,0,1,.000,0,1,.000,0,0,,0,0,,3,1,4,1,0,0,4,3,0
6,Maura Muensterman,25,1,7,.143,0,1,.000,1,6,.167,0,0,,0,1,1,1,0,0,0,4,3
7,Ellie Harmeyer,19,3,6,.500,1,2,.500,2,4,.500,0,0,,1,6,7,0,0,0,1,2,8
8,Maddie Wright,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
9,School Totals,200,21,54,.389,10,26,.385,11,28,.393,5,10,.500,11,21,32,13,2,4,15,22,58
