,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Grace Berger,33,.568,.538,.000,.462,0.0,20.7,11.3,27.2,3.3,0.0,11.3,27.8,113,70,
1,Ali Patberg,33,.583,.583,.333,.000,0.0,6.9,3.8,15.4,0.0,0.0,14.3,11.0,112,79,
2,Aleksa Gulbe,32,.601,.583,.417,.083,4.3,21.3,13.6,9.0,5.2,0.0,0.0,20.2,126,66,
3,Nicole Cardano-Hillary,30,.507,.375,.375,.750,0.0,11.4,6.2,21.4,1.8,0.0,8.6,20.2,113,75,
4,MacKenzie Holmes,25,.614,.600,.067,.067,11.0,27.3,19.9,7.7,2.2,0.0,6.1,34.2,117,70,
6,Chloe Moore-McNeil,24,.583,.583,.500,.000,0.0,19.0,10.4,22.1,0.0,0.0,0.0,13.0,132,77,
7,Kiandra Browne,6,1.000,1.000,.000,.000,22.9,37.9,31.1,0.0,0.0,0.0,0.0,8.7,204,72,
8,Kaitlin Peterson,6,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,9.2,0.0,0.0,8.7,200,58,
9,Grace Waggoner,5,.678,1.000,.000,1.000,27.4,22.7,24.9,0.0,0.0,17.3,41.0,25.4,85,61,
10,Arielle Wisne,3,,,,,0.0,37.9,20.7,0.0,0.0,0.0,,0.0,,70,
11,Mona Zaric,2,1.000,1.000,.000,.000,0.0,0.0,0.0,100.0,0.0,0.0,0.0,26.0,203,75,
12,School Totals,199,.598,.578,.219,.234,17.2,88.6,56.3,65.7,11.1,2.2,7.8,100.0,118.1,70.8,
