,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Nebraska ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Lindsey Moore,40,5,18,.278,4,10,.400,1,8,.125,0,0,,2,3,5,6,1,0,4,2,11
1,Emily Cady,37,2,7,.286,2,5,.400,0,2,.000,0,0,,1,5,6,2,2,3,3,2,4
2,Jordan Hooper,28,3,14,.214,3,7,.429,0,7,.000,0,0,,3,8,11,1,0,0,2,2,6
3,Rachel Theriot,26,3,4,.750,2,3,.667,1,1,1.000,0,0,,1,3,4,2,0,0,2,0,7
4,Hailie Sample,24,0,3,.000,0,3,.000,0,0,,0,0,,0,6,6,1,0,0,0,2,0
6,Tear'a Laudermill,19,3,10,.300,2,6,.333,1,4,.250,0,0,,0,1,1,0,0,1,0,3,7
7,Brandi Jeffery,12,1,4,.250,1,2,.500,0,2,.000,0,0,,0,0,0,0,1,0,0,1,2
8,Meghin Williams,11,2,5,.400,2,5,.400,0,0,,0,0,,1,3,4,0,0,1,1,0,4
9,Katie Simon,3,1,1,1.000,1,1,1.000,0,0,,2,2,1.000,0,1,1,0,1,0,0,0,4
10,School Totals,200,20,66,.303,17,42,.405,3,24,.125,2,2,1.000,8,30,38,12,5,5,12,12,45
