,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Kiana Williams,23,.833,.833,.917,.000,0.0,0.0,0.0,25.3,0.0,0.0,0.0,29.6,170,87,
1,Lexie Hull,22,.440,.429,.286,.286,0.0,15.2,9.0,6.6,5.6,4.9,11.3,22.9,90,64,
2,Anna Wilson,22,1.500,1.500,1.000,.000,0.0,15.2,9.0,18.7,0.0,0.0,0.0,5.2,271,79,
3,Cameron Brink,16,.590,.563,.375,.125,30.2,14.0,20.6,10.9,7.7,6.8,0.0,29.9,147,58,
4,Haley Jones,15,.759,.667,.000,.667,0.0,22.3,13.2,67.9,0.0,0.0,34.0,22.2,147,75,
6,Hannah Jump,21,.559,.500,.750,.250,0.0,16.0,9.4,7.0,3.0,0.0,0.0,24.0,130,73,
7,Ashten Prechtel,17,.583,.583,.667,.000,0.0,32.8,19.4,18.3,3.6,19.2,14.3,23.3,115,51,
8,Francesca Belibi,17,.759,1.000,.000,.667,9.5,26.3,19.4,18.3,3.6,19.2,20.5,16.3,130,55,
9,Lacie Hull,16,.857,.857,.429,.000,30.2,7.0,16.5,12.3,3.9,0.0,22.2,31.9,134,73,
10,Alyssa Jerome,15,,,,,0.0,37.2,22.0,8.1,0.0,0.0,,0.0,245,68,
11,Jana Van Gytenbeek,12,.500,.500,.667,.000,0.0,0.0,0.0,22.6,0.0,0.0,25.0,18.9,104,85,
12,Agnes Emma-Nnopu,5,,,,,32.2,0.0,13.2,0.0,0.0,0.0,,0.0,240,86,
13,School Totals,201,.687,.686,.559,.153,32.0,80.6,60.7,72.7,12.3,21.6,11.2,100.0,133.8,67.7,
