,Unnamed: 0_level_0,Unnamed: 1_level_0,Four Factors,Four Factors,Four Factors,Four Factors,Unnamed: 6_level_0
,Unnamed: 0_level_1,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
0,Utah Valley,64.9,0.288,15.0,19.4,0.269,67.7
1,Stanford,64.9,0.686,11.2,32.0,0.102,133.8
