,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Utah Valley ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Shay Fano,35,1,7,.143,0,3,.000,1,4,.250,0,0,,1,3,4,2,0,0,0,3,3
1,Maria Carvalho,32,2,15,.133,1,12,.083,1,3,.333,1,5,.200,1,7,8,4,0,0,1,3,6
2,Josie Williams,31,5,9,.556,4,7,.571,1,2,.500,7,10,.700,2,3,5,0,0,1,2,3,18
3,Nehaa Sohail,30,2,5,.400,1,2,.500,1,3,.333,0,0,,0,0,0,1,0,0,3,1,5
4,Kayla Anderson,26,1,2,.500,1,1,1.000,0,1,.000,0,0,,0,3,3,0,0,0,1,2,2
6,Madison Grange,19,1,5,.200,1,5,.200,0,0,,2,3,.667,0,1,1,0,1,0,1,0,4
7,Megan Jensen,9,0,4,.000,0,4,.000,0,0,,2,2,1.000,3,0,3,0,1,0,0,1,2
8,Eleyana Tafisi,8,1,4,.250,1,3,.333,0,1,.000,2,2,1.000,0,0,0,0,0,0,2,1,4
9,Va'e Malufau,5,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0
10,Elina Tausinga,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,Sydney Wright,2,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
12,School Totals,199,13,52,.250,9,37,.243,4,15,.267,14,22,.636,7,17,24,7,2,1,11,15,44
