,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Central Michigan ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Taryn McCutcheon,40,.667,.667,.889,.000,0.0,0.0,0.0,6.4,2.8,0.0,0.0,11.2,160,128,
1,Nia Clouden,36,.520,.423,.231,.385,7.1,13.8,10.1,26.3,0.0,0.0,11.6,23.8,129,132,
2,Shay Colley,36,.406,.406,.188,.000,3.6,27.6,14.1,23.4,3.1,0.0,11.1,24.9,105,123,
3,Jenna Allen,31,.725,.600,.000,.800,8.3,16.0,11.7,12.4,0.0,0.0,0.0,10.9,181,132,
4,Victoria Gaines,15,1.000,1.000,.000,.000,17.1,22.1,19.3,0.0,0.0,5.6,20.0,16.6,152,126,
6,Sidney Cooks,25,.750,.750,.214,.000,15.4,13.3,14.5,0.0,2.2,10.2,6.7,29.9,147,119,
7,Mardrekia Cook,11,.576,.500,.000,.333,35.0,15.1,26.3,0.0,0.0,0.0,22.5,40.2,109,132,
8,Nia Hollie,5,,,,,0.0,33.2,14.5,22.7,0.0,0.0,,0.0,220,129,
9,School Totals,199,.609,.575,.254,.164,41.9,75.0,56.4,54.3,7.0,8.5,10.0,100.0,123.9,122.5,
