,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Arkansas ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Angel Baker,40,.581,.575,.150,.250,9.4,29.2,19.1,13.4,5.6,0.0,11.9,30.7,121,81,
1,Emani Jefferson,31,.525,.450,.400,.500,8.1,16.7,12.4,6.5,0.0,4.6,19.7,23.9,103,94,
2,Jada Wright,26,.200,.200,.000,.000,4.8,10.0,7.4,13.2,2.2,0.0,28.6,13.1,55,94,
3,Tyler Frierson,25,.371,.375,.000,.375,20.1,15.6,17.9,0.0,4.5,0.0,9.7,20.1,92,87,
4,Jada Roberson,22,.503,.429,.000,.286,0.0,0.0,0.0,18.7,0.0,0.0,20.2,21.9,100,101,
6,Destyne Jackson,33,.350,.350,.400,.000,3.8,11.8,7.7,5.7,1.7,4.4,16.7,17.7,77,92,
7,Shamarre Hale,14,.000,.000,.000,.000,17.9,37.1,27.3,0.0,0.0,0.0,50.0,7.0,39,91,
8,Alexis Stover,9,1.500,1.500,1.000,.000,0.0,0.0,0.0,21.8,6.2,0.0,0.0,5.4,283,88,
9,Diamond Stokes,1,,,,,0.0,100.0,63.8,0.0,0.0,0.0,,0.0,,67,
10,School Totals,201,.477,.452,.194,.242,40.6,83.9,61.9,36.0,12.5,7.1,16.8,100.0,91.7,86.1,
