,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Connecticut ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Moriah Jefferson,39,5,9,.556,5,6,.833,0,3,.000,0,0,,1,2,3,6,2,0,0,1,10
1,Kaleena Mosqueda-Lewis,38,9,18,.500,2,8,.250,7,10,.700,2,2,1.000,2,3,5,2,3,0,4,0,27
2,Morgan Tuck,38,9,15,.600,9,13,.692,0,2,.000,5,7,.714,6,2,8,3,1,0,2,3,23
3,Breanna Stewart,38,8,18,.444,7,14,.500,1,4,.250,6,8,.750,4,12,16,1,1,4,2,2,23
4,Kia Nurse,29,2,8,.250,1,7,.143,1,1,1.000,1,2,.500,3,2,5,0,0,0,0,2,6
6,Kiah Stokes,7,1,1,1.000,1,1,1.000,0,0,,0,0,,0,1,1,0,0,1,0,1,2
7,Saniya Chong,5,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
8,Gabby Williams,5,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,1,1,0
9,Courtney Ekmark,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,School Totals,200,34,69,.493,25,49,.510,9,20,.450,14,19,.737,16,22,38,13,7,5,9,10,91
