,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Baylor ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Latia Williams,39,.313,.313,.000,.000,16.3,7.9,13.2,34.6,1.6,0.0,15.8,24.4,65,129,
1,Jeanette Jackson,30,.281,.281,.375,.000,0.0,0.0,0.0,11.4,0.0,0.0,5.9,28.3,64,135,
2,JaQuandria Williams,28,.167,.167,.500,.000,3.2,16.5,8.2,36.7,0.0,0.0,25.0,14.3,47,130,
3,Kiara Etienne,24,.188,.188,.500,.000,7.6,0.0,4.8,0.0,5.1,0.0,0.0,16.7,47,125,
4,Larissa Scott,12,.000,.000,.000,.000,15.2,38.5,23.8,0.0,0.0,0.0,0.0,8.3,0,122,
6,Gabrielle Scott,25,.583,.583,.500,.000,0.0,0.0,0.0,0.0,4.9,0.0,14.3,28.0,99,124,
7,Asha Hampton-Finch,15,1.000,1.000,.000,.000,0.0,20.5,7.6,0.0,0.0,0.0,0.0,3.3,200,126,
8,Lereahn Washington,12,.000,.000,.333,.000,7.6,12.8,9.5,19.6,0.0,0.0,50.0,25.0,7,130,
9,Chelsea Azore,7,.000,.000,.000,.000,0.0,22.0,8.2,0.0,0.0,0.0,0.0,7.1,0,126,
10,Michaela Burton,4,,,,,0.0,38.5,14.3,0.0,0.0,0.0,100.0,12.5,0,123,
11,Shamiya Brooks,3,,,,,0.0,51.3,19.0,0.0,0.0,0.0,,0.0,,112,
12,Tonisha Lacey,1,.000,.000,.000,.000,90.9,0.0,57.1,0.0,0.0,0.0,50.0,100.0,0,135,
13,Taylor Overshown,0,,,,,,,,,,,100.0,,,,
14,School Totals,200,.303,.303,.303,.000,31.8,53.8,40.0,58.8,7.6,0.0,17.5,100.0,60.6,124.2,
