,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Victoria Vivians,39,.515,.472,.278,.278,6.0,23.2,14.2,0.0,5.8,0.0,4.7,27.4,109,80,
1,Teaira McCowan,38,.395,.368,.000,.421,18.6,37.4,27.5,7.2,3.0,4.9,11.8,33.8,85,78,
2,Roshunda Johnson,32,.250,.250,.833,.000,0.0,8.1,3.8,0.0,1.8,0.0,25.0,12.6,41,92,
3,Blair Schaefer,28,.600,.600,1.000,.000,0.0,9.2,4.4,7.5,0.0,0.0,28.6,12.6,89,95,
4,Morgan William,24,.750,.750,.250,.000,0.0,0.0,0.0,19.6,0.0,0.0,42.9,14.7,87,97,
6,Jordan Danberry,20,.168,.200,.000,.400,0.0,6.5,3.1,30.0,0.0,0.0,25.4,19.8,44,96,
7,Jazzmun Holmes,16,1.053,,,,0.0,16.1,7.7,22.7,3.5,0.0,0.0,2.8,239,86,
8,Zion Campbell,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,98,
9,Chloe Bibby,1,.000,.000,.000,.000,100.0,0.0,61.5,0.0,0.0,0.0,0.0,100.0,27,98,
10,School Totals,200,.432,.407,.271,.288,26.5,80.6,52.3,40.9,11.3,4.7,16.2,100.0,81.7,85.9,
