,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Notre Dame ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Tiffany Mitchell,37,.500,.500,.364,.000,0.0,8.8,4.4,4.8,0.0,0.0,8.3,15.4,103,104,
1,Aleighsa Welch,28,.418,.455,.000,.182,34.7,19.3,27.0,13.7,4.0,0.0,7.8,21.9,108,91,
2,Khadijah Sessions,12,.500,.500,.400,.000,0.0,0.0,0.0,31.3,9.4,0.0,0.0,19.8,127,87,
3,Asia Dozier,11,.000,.000,1.000,.000,0.0,0.0,0.0,13.0,0.0,0.0,50.0,8.7,23,108,
4,Elem Ibiam,4,.000,.000,.000,.000,27.0,0.0,13.5,0.0,0.0,0.0,0.0,23.8,29,107,
6,Alaina Coates,28,.527,.667,.000,.556,3.9,30.9,17.4,0.0,0.0,4.8,15.2,22.4,88,91,
7,A'ja Wilson,24,.748,.727,.000,.455,9.0,31.5,20.3,22.7,2.3,11.3,13.2,30.1,138,81,
8,Olivia Gaines,20,.169,.000,.500,1.000,0.0,5.4,2.7,0.0,2.8,0.0,41.0,11.6,23,99,
9,Bianca Cuevas-Moore,19,.223,.125,.125,.250,0.0,5.7,2.8,24.4,3.0,0.0,25.3,29.8,52,99,
10,Tina Roy,17,.200,.200,.600,.000,0.0,12.7,6.4,18.3,0.0,0.0,0.0,14.0,70,102,
11,School Totals,200,.448,.446,.185,.246,35.1,73.0,54.1,46.4,9.9,10.2,14.2,100.0,91.5,93.0,
