,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Notre Dame ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jewell Loyd,40,9,24,.375,8,23,.348,1,1,1.000,3,3,1.000,0,5,5,3,1,0,3,0,22
1,Taya Reimer,33,7,10,.700,7,10,.700,0,0,,2,2,1.000,3,3,6,4,1,3,2,3,16
2,Brianna Turner,27,6,13,.462,6,13,.462,0,0,,5,7,.714,3,5,8,0,1,3,0,5,17
3,Michaela Mabrey,27,1,5,.200,0,3,.000,1,2,.500,2,2,1.000,0,1,1,5,3,0,1,0,5
4,Lindsay Allen,27,0,5,.000,0,4,.000,0,1,.000,0,0,,0,4,4,3,0,0,2,5,0
6,Madison Cable,21,1,4,.250,1,3,.333,0,1,.000,0,0,,2,0,2,0,1,0,0,3,2
7,Kathryn Westbeld,20,2,3,.667,2,3,.667,0,0,,0,0,,1,5,6,1,0,0,2,1,4
8,Hannah Huffman,5,0,0,,0,0,,0,0,,0,0,,1,1,2,0,0,0,0,0,0
9,School Totals,200,26,64,.406,24,59,.407,2,5,.400,12,14,.857,10,24,34,16,7,6,10,17,66
